Specific Capacity (mAh/g),Voltage (V),Step Name,Step_ID
0,2.514532374,CC_Chg,1
0,2.839136691,CC_Chg,1
2.06088993,2.842589928,CC_Chg,1
4.309133489,2.85294964,CC_Chg,1
7.681498829,2.88057554,CC_Chg,1
10.49180328,2.904748201,CC_Chg,1
12.92740047,2.932374101,CC_Chg,1
16.29976581,2.956546763,CC_Chg,1
19.11007026,2.97381295,CC_Chg,1
21.17096019,2.991079137,CC_Chg,1
23.98126464,3.018705036,CC_Chg,1
26.97892272,3.03942446,CC_Chg,1
29.60187354,3.06705036,CC_Chg,1
32.22482436,3.094676259,CC_Chg,1
34.66042155,3.115395683,CC_Chg,1
36.90866511,3.139568345,CC_Chg,1
39.71896956,3.167194245,CC_Chg,1
42.529274,3.191366906,CC_Chg,1
45.71428571,3.218992806,CC_Chg,1
48.71194379,3.23971223,CC_Chg,1
52.27166276,3.277697842,CC_Chg,1
55.08196721,3.305323741,CC_Chg,1
58.26697892,3.336402878,CC_Chg,1
61.63934426,3.374388489,CC_Chg,1
64.44964871,3.398561151,CC_Chg,1
67.07259953,3.415827338,CC_Chg,1
70.25761124,3.450359712,CC_Chg,1
73.06791569,3.481438849,CC_Chg,1
75.87822014,3.512517986,CC_Chg,1
78.68852459,3.54705036,CC_Chg,1
81.49882904,3.585035971,CC_Chg,1
85.24590164,3.612661871,CC_Chg,1
88.05620609,3.64028777,CC_Chg,1
91.05386417,3.664460432,CC_Chg,1
93.86416862,3.695539568,CC_Chg,1
96.67447307,3.730071942,CC_Chg,1
99.29742389,3.764604317,CC_Chg,1
102.1077283,3.806043165,CC_Chg,1
105.29274,3.837122302,CC_Chg,1
108.1030445,3.878561151,CC_Chg,1
111.8501171,3.930359712,CC_Chg,1
115.2224824,3.978705036,CC_Chg,1
118.0327869,4.020143885,CC_Chg,1
121.030445,4.058129496,CC_Chg,1
124.4028103,4.10647482,CC_Chg,1
127.2131148,4.134100719,CC_Chg,1
130.3981265,4.158273381,CC_Chg,1
134.3325527,4.182446043,CC_Chg,1
137.704918,4.192805755,CC_Chg,1
140.5152225,4.206618705,CC_Chg,1
143.8875878,4.227338129,CC_Chg,1
147.2599532,4.254964029,CC_Chg,1
149.5081967,4.282589928,CC_Chg,1
152.1311475,4.310215827,CC_Chg,1
155.1288056,4.348201439,CC_Chg,1
159.8126464,4.355107914,CC_Chg,1
0,4.348201439,CC_DChg,2
0.74941452,4.303309353,CC_DChg,2
1.8735363,4.258417266,CC_DChg,2
3.55971897,4.216978417,CC_DChg,2
4.683840749,4.185899281,CC_DChg,2
6.932084309,4.141007194,CC_DChg,2
8.992974239,4.109928058,CC_DChg,2
11.42857143,4.075395683,CC_DChg,2
14.42622951,4.044316547,CC_DChg,2
18.17330211,4.01323741,CC_DChg,2
20.79625293,3.989064748,CC_DChg,2
23.60655738,3.975251799,CC_DChg,2
26.79156909,3.951079137,CC_DChg,2
29.22716628,3.923453237,CC_DChg,2
32.03747073,3.892374101,CC_DChg,2
34.47306792,3.861294964,CC_DChg,2
37.470726,3.823309353,CC_DChg,2
39.90632319,3.799136691,CC_DChg,2
42.34192037,3.768057554,CC_DChg,2
45.52693208,3.730071942,CC_DChg,2
49.27400468,3.685179856,CC_DChg,2
52.45901639,3.647194245,CC_DChg,2
55.08196721,3.616115108,CC_DChg,2
59.01639344,3.574676259,CC_DChg,2
62.76346604,3.540143885,CC_DChg,2
66.32318501,3.498705036,CC_DChg,2
69.32084309,3.457266187,CC_DChg,2
72.5058548,3.422733813,CC_DChg,2
75.50351288,3.391654676,CC_DChg,2
78.31381733,3.36057554,CC_DChg,2
81.68618267,3.33294964,CC_DChg,2
85.99531616,3.284604317,CC_DChg,2
89.55503513,3.250071942,CC_DChg,2
92.92740047,3.208633094,CC_DChg,2
97.61124122,3.163741007,CC_DChg,2
100.9836066,3.132661871,CC_DChg,2
105.29274,3.084316547,CC_DChg,2
108.6651054,3.03942446,CC_DChg,2
112.9742389,2.984172662,CC_DChg,2
115.7845433,2.939280576,CC_DChg,2
118.969555,2.887482014,CC_DChg,2
121.5925059,2.849496403,CC_DChg,2
124.4028103,2.804604317,CC_DChg,2
127.0257611,2.770071942,CC_DChg,2
129.8360656,2.742446043,CC_DChg,2
133.2084309,2.714820144,CC_DChg,2
135.4566745,2.687194245,CC_DChg,2
137.704918,2.645755396,CC_DChg,2
140.5152225,2.590503597,CC_DChg,2
143.1381733,2.514532374,CC_DChg,2
145.1990632,2.438561151,CC_DChg,2
146.6978923,2.369496403,CC_DChg,2
148.1967213,2.300431655,CC_DChg,2
149.5081967,2.234820144,CC_DChg,2
150.8196721,2.165755396,CC_DChg,2
151.9437939,2.110503597,CC_DChg,2
153.6299766,2.055251799,CC_DChg,2
156.0655738,2.003453237,CC_DChg,2
